Title: * inversor cmos gf180mcud - ac (bode) - version ngspice
Date: Tue Sep  1 15:50:41  2026
Command: ngspice-47, Build Aug 11 2026   13:49:23
	-1.458047363349589e+00,1.048906880952783e+00
	-8.110333462181284e-06,-5.439786754820868e-05
	3.486775289326154e-04,1.695880604591871e-05
195		8.912509381337398e+08,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-1.435432769216414e+00,1.057670315109227e+00
	-8.368586569371225e-06,-5.548602419067068e-05
	3.486444554200131e-04,1.737674195850970e-05
196		9.120108393559039e+08,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-1.412449397833105e+00,1.066011441308886e+00
	-8.631051055901514e-06,-5.659237355900686e-05
	3.486108425433652e-04,1.780532897111088e-05
197		9.332543007969850e+08,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-1.389113107699498e+00,1.073911246506128e+00
	-8.897545824768922e-06,-5.771723462642311e-05
	3.485767134924359e-04,1.824482859935111e-05
198		9.549925860214298e+08,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-1.365441007209174e+00,1.081351383123232e+00
	-9.167875505752789e-06,-5.886094645280011e-05
	3.485420932846645e-04,1.869550682954613e-05
199		9.772372209558043e+08,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-1.341451422287965e+00,1.088314266035310e+00
	-9.441830824781856e-06,-6.002386958325087e-05
	3.485070087180757e-04,1.915763410347944e-05
200		9.999999999999934e+08,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-1.317163855274663e+00,1.094783168167142e+00
	-9.719189073721773e-06,-6.120638743728479e-05
	3.484714883108797e-04,1.963148530855793e-05
201		1.023292992280747e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-1.292598935039686e+00,1.100742313731295e+00
	-9.999714679831071e-06,-6.240890767827762e-05
	3.484355622287395e-04,2.011733977405861e-05
202		1.047128548050893e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-1.267778358477575e+00,1.106176968256177e+00
	-1.028315987405052e-05,-6.363186355311588e-05
	3.483992621990232e-04,2.061548127548543e-05
203		1.071519305237599e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-1.242724823588099e+00,1.111073524443208e+00
	-1.056926545511312e-05,-6.487571519166360e-05
	3.483626214130449e-04,2.112619804795335e-05
204		1.096478196143178e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-1.217461954487677e+00,1.115419582980474e+00
	-1.085776164584647e-05,-6.614095085603792e-05
	3.483256744164552e-04,2.164978281021641e-05
205		1.122018454301956e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-1.192014218795950e+00,1.119204027469587e+00
	-1.114836903684394e-05,-6.742808812999177e-05
	3.482884569881182e-04,2.218653280095138e-05
206		1.148153621496875e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-1.166406837935178e+00,1.122417092567695e+00
	-1.144079961051693e-05,-6.873767503909288e-05
	3.482510060093045e-04,2.273674982774021e-05
207		1.174897554939522e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-1.140665691003215e+00,1.125050424673307e+00
	-1.173475783901560e-05,-7.007029109328472e-05
	3.482133593228935e-04,2.330074033095812e-05
208		1.202264434617405e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-1.114817212951787e+00,1.127097134412993e+00
	-1.202994184708712e-05,-7.142654824403343e-05
	3.481755555843632e-04,2.387881546311464e-05
209		1.230268770812373e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-1.088888287895199e+00,1.128551840298997e+00
	-1.232604463020351e-05,-7.280709174932442e-05
	3.481376341060787e-04,2.447129118432087e-05
210		1.258925411794159e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-1.062906138449443e+00,1.129410703128152e+00
	-1.262275531858616e-05,-7.421260094089740e-05
	3.480996346950775e-04,2.507848837570550e-05
211		1.288249551693125e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-1.036898212053957e+00,1.129671450611621e+00
	-1.291976047510839e-05,-7.564378988923313e-05
	3.480615974871572e-04,2.570073297020137e-05
212		1.318256738556398e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-1.010892065280087e+00,1.129333392045505e+00
	-1.321674541675085e-05,-7.710140796315885e-05
	3.480235627773253e-04,2.633835610250848e-05
213		1.348962882591645e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-9.849152471596170e-01,1.128397422750484e+00
	-1.351339554675006e-05,-7.858624028228239e-05
	3.479855708494318e-04,2.699169427735737e-05
214		1.380384264602875e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-9.589951825809339e-01,1.126866018298226e+00
	-1.380939768625830e-05,-8.009910806184987e-05
	3.479476618055478e-04,2.766108955715159e-05
215		1.412537544622745e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-9.331590567992587e-01,1.124743218568001e+00
	-1.410444139328050e-05,-8.164086885102759e-05
	3.479098753969775e-04,2.834688976866726e-05
216		1.445439770745918e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-9.074337020951713e-01,1.122034601798531e+00
	-1.439822025679609e-05,-8.321241666706278e-05
	3.478722508587573e-04,2.904944872823746e-05
217		1.479108388168197e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-8.818454875676308e-01,1.118747249024904e+00
	-1.469043315569089e-05,-8.481468202893947e-05
	3.478348267479944e-04,2.976912648626184e-05
218		1.513561248436198e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-8.564202130294648e-01,1.114889699189757e+00
	-1.498078547000785e-05,-8.644863189580147e-05
	3.477976407892321e-04,3.050628958858061e-05
219		1.548816618912470e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-8.311830078710130e-01,1.110471895600505e+00
	-1.526899023624019e-05,-8.811526951609260e-05
	3.477607297261201e-04,3.126131135625050e-05
220		1.584893192461102e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-8.061582357244368e-01,1.105505124233495e+00
	-1.555476923586859e-05,-8.981563419496857e-05
	3.477241291822037e-04,3.203457218113750e-05
221		1.621810097358918e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-7.813694056450842e-01,1.100001944658247e+00
	-1.583785400974326e-05,-9.155080098808199e-05
	3.476878735309138e-04,3.282645983750934e-05
222		1.659586907437549e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-7.568390904505803e-01,1.093976114322629e+00
	-1.611798679065371e-05,-9.332188033088383e-05
	3.476519957761143e-04,3.363736980812939e-05
223		1.698243652461732e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-7.325888527541763e-01,1.087442507025501e+00
	-1.639492134793347e-05,-9.513001761319868e-05
	3.476165274440242e-04,3.446770562368843e-05
224		1.737800828749363e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-7.086391791152129e-01,1.080417026469810e+00
	-1.666842373951253e-05,-9.697639270919821e-05
	3.475814984868349e-04,3.531787921480472e-05
225		1.778279410038910e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-6.850094226294464e-01,1.072916515785769e+00
	-1.693827296762740e-05,-9.886221947333107e-05
	3.475469371986235e-04,3.618831127525792e-05
226		1.819700858609970e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-6.617177541821522e-01,1.064958663911626e+00
	-1.720426153535699e-05,-1.007887452130734e-04
	3.475128701442393e-04,3.707943163472810e-05
227		1.862087136662854e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-6.387811224571787e-01,1.056561909782053e+00
	-1.746619590333674e-05,-1.027572501490216e-04
	3.474793221007900e-04,3.799167964053344e-05
228		1.905460717963233e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-6.162152227015737e-01,1.047745345222670e+00
	-1.772389684665401e-05,-1.047690468728352e-04
	3.474463160117232e-04,3.892550454723857e-05
229		1.949844599758031e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-5.940344741684476e-01,1.038528617380419e+00
	-1.797719971231345e-05,-1.068254798136144e-04
	3.474138729540058e-04,3.988136591205370e-05
230		1.995262314968865e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-5.722520060318818e-01,1.028931831569686e+00
	-1.822595458012003e-05,-1.089279247222896e-04
	3.473820121174872e-04,4.085973399583247e-05
231		2.041737944669514e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-5.508796515070613e-01,1.018975455307718e+00
	-1.847002632985002e-05,-1.110777881834433e-04
	3.473507507962763e-04,4.186109016833811e-05
232		2.089296130854024e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-5.299279498225171e-01,1.008680224281804e+00
	-1.870929461884239e-05,-1.132765071631817e-04
	3.473201043914920e-04,4.288592731706119e-05
233		2.137962089502216e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-5.094061556441715e-01,9.980670508949934e-01
	-1.894365377428984e-05,-1.155255486013067e-04
	3.472900864251620e-04,4.393475025812438e-05
234		2.187761623949536e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-4.893222554622285e-01,9.871569360288859e-01
	-1.917301260621300e-05,-1.178264090546932e-04
	3.472607085640622e-04,4.500807614938379e-05
235		2.238721138568323e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-4.696829904417428e-01,9.759708845267210e-01
	-1.939729414647010e-05,-1.201806143986062e-04
	3.472319806531951e-04,4.610643490434545e-05
236		2.290867652767756e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-4.504938851708629e-01,9.645298248803605e-01
	-1.961643532055183e-05,-1.225897195912880e-04
	3.472039107577279e-04,4.723036960702044e-05
237		2.344228815319904e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-4.317592817409723e-01,9.528545334879549e-01
	-1.983038655840692e-05,-1.250553085067809e-04
	3.471765052128272e-04,4.838043692682488e-05
238		2.398832919019472e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-4.134823785596677e-01,9.409655638033716e-01
	-2.003911135125914e-05,-1.275789938397869e-04
	3.471497686803682e-04,4.955720753350727e-05
239		2.454708915685011e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-3.956652733056311e-01,9.288831806047519e-01
	-2.024258576102494e-05,-1.301624170858482e-04
	3.471237042118246e-04,5.076126651155490e-05
240		2.511886431509561e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-3.783090094074661e-01,9.166272995772211e-01
	-2.044079788970762e-05,-1.328072485987439e-04
	3.470983133160418e-04,5.199321377485140e-05
241		2.570395782768844e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-3.614136254851235e-01,9.042174322772961e-01
	-2.063374731474193e-05,-1.355151877272453e-04
	3.470735960316128e-04,5.325366448045326e-05
242		2.630267991895361e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-3.449782071634396e-01,8.916726365444267e-01
	-2.082144449732697e-05,-1.382879630317436e-04
	3.470495510026278e-04,5.454324944236047e-05
243		2.691534803926895e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-3.290009407055242e-01,8.790114723441207e-01
	-2.100391017005881e-05,-1.411273325809310e-04
	3.470261755569837e-04,5.586261554554905e-05
244		2.754228703338145e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-3.134791679571886e-01,8.662519629587581e-01
	-2.118117470946040e-05,-1.440350843285435e-04
	3.470034657867754e-04,5.721242615990978e-05
245		2.818382931264431e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-2.984094420931934e-01,8.534115614310972e-01
	-2.135327749945464e-05,-1.470130365689371e-04
	3.469814166297353e-04,5.859336155513116e-05
246		2.884031503126583e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-2.837875837175524e-01,8.405071220945524e-01
	-2.152026629073616e-05,-1.500630384704536e-04
	3.469600219512630e-04,6.000611931646554e-05
247		2.951209226666362e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-2.696087368845778e-01,8.275548770125676e-01
	-2.168219656112705e-05,-1.531869706846213e-04
	3.469392746262440e-04,6.145141476230259e-05
248		3.019951720401992e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-2.558674246702883e-01,8.145704170959268e-01
	-2.183913088096318e-05,-1.563867460295440e-04
	3.469191666203378e-04,6.292998136344433e-05
249		3.090295432513566e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-2.425576039347167e-01,8.015686776699948e-01
	-2.199113828778415e-05,-1.596643102448780e-04
	3.468996890700056e-04,6.444257116520391e-05
250		3.162277660168354e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-2.296727189673596e-01,7.885639282316617e-01
	-2.213829367383111e-05,-1.630216428159015e-04
	3.468808323608391e-04,6.598995521293658e-05
251		3.235936569296257e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-2.172057537631389e-01,7.755697661095616e-01
	-2.228067718905309e-05,-1.664607578645142e-04
	3.468625862040484e-04,6.757292398088773e-05
252		3.311311214825884e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-2.051492826737940e-01,7.625991137652615e-01
	-2.241837366279832e-05,-1.699837051038293e-04
	3.468449397104103e-04,6.919228780601560e-05
253		3.388441561391998e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-1.934955192551110e-01,7.496642194348666e-01
	-2.255147204605628e-05,-1.735925708540374e-04
	3.468278814616446e-04,7.084887732672904e-05
254		3.467368504525289e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-1.822363631481923e-01,7.367766608242933e-01
	-2.268006487611333e-05,-1.772894791167973e-04
	3.468113995789599e-04,7.254354392720081e-05
255		3.548133892335726e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-1.713634448521784e-01,7.239473515819330e-01
	-2.280424776538578e-05,-1.810765927050231e-04
	3.467954817883978e-04,7.427716018854168e-05
256		3.630780547700984e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-1.608681683085521e-01,7.111865502540829e-01
	-2.292411891515462e-05,-1.849561144259768e-04
	3.467801154830848e-04,7.605062034663226e-05
257		3.715352290971695e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-1.507417512118817e-01,6.985038714598295e-01
	-2.303977865531956e-05,-1.889302883146793e-04
	3.467652877820946e-04,7.786484075792676e-05
258		3.801893963205581e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-1.409752630062945e-01,6.859082990175981e-01
	-2.315132901059041e-05,-1.930014009153285e-04
	3.467509855859131e-04,7.972076037368070e-05
259		3.890451449942774e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-1.315596605534858e-01,6.734082007656365e-01
	-2.325887329321469e-05,-1.971717826086896e-04
	3.467371956285669e-04,8.161934122286011e-05
260		3.981071705534939e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-1.224858214544092e-01,6.610113448456520e-01
	-2.336251572258931e-05,-2.014438089827633e-04
	3.467239045262106e-04,8.356156890516565e-05
261		4.073802778041093e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-1.137445750625162e-01,6.487249172098765e-01
	-2.346236107115118e-05,-2.058199022454497e-04
	3.467110988224421e-04,8.554845309377818e-05
262		4.168693834703319e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-1.053267312015879e-01,6.365555401498847e-01
	-2.355851433656446e-05,-2.103025326767167e-04
	3.466987650301584e-04,8.758102804942445e-05
263		4.265795188015891e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-9.722310665488081e-02,6.245092916375756e-01
	-2.365108043929059e-05,-2.148942201193356e-04
	3.466868896702368e-04,8.966035314537210e-05
264		4.365158322401623e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-8.942454946849283e-02,6.125917253030191e-01
	-2.374016394517686e-05,-2.195975355061804e-04
	3.466754593069508e-04,9.178751340473674e-05
265		4.466835921509593e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-8.192196114602918e-02,6.008078908753351e-01
	-2.382586881211911e-05,-2.244151024231218e-04
	3.466644605803114e-04,9.396362005025078e-05
266		4.570881896148711e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-7.470631681470062e-02,5.891623549307600e-01
	-2.390829815986889e-05,-2.293495987065847e-04
	3.466538802354687e-04,9.618981106685365e-05
267		4.677351412871942e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-6.776868343665182e-02,5.776592218119376e-01
	-2.398755406220502e-05,-2.344037580745104e-04
	3.466437051492057e-04,9.846725177814195e-05
268		4.786300923226342e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-6.110023616207518e-02,5.663021545879694e-01
	-2.406373736031250e-05,-2.395803717903317e-04
	3.466339223537323e-04,1.007971354367511e-04
269		4.897788193684420e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-5.469227291315281e-02,5.550943959433716e-01
	-2.413694749637187e-05,-2.448822903593180e-04
	3.466245190578831e-04,1.031806838293074e-04
270		5.011872336272679e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-4.853622729324331e-02,5.440387888952979e-01
	-2.420728236627947e-05,-2.503124252569326e-04
	3.466154826658633e-04,1.056191478964138e-04
271		5.128613839913604e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-4.262367991403768e-02,5.331377972514553e-01
	-2.427483819045090e-05,-2.558737506888710e-04
	3.466068007936606e-04,1.081138083682928e-04
272		5.248074602497680e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-3.694636824131074e-02,5.223935257296983e-01
	-2.433970940153442e-05,-2.615693053829354e-04
	3.465984612833006e-04,1.106659764162468e-04
273		5.370317963702479e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-3.149619504907718e-02,5.118077396746950e-01
	-2.440198854803279e-05,-2.674021944126006e-04
	3.465904522150500e-04,1.132769943206840e-04
274		5.495408738576197e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-2.626523557739276e-02,5.013818843143335e-01
	-2.446176621273613e-05,-2.733755910525464e-04
	3.465827619177162e-04,1.159482361560612e-04
275		5.623413251903440e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-2.124574348678967e-02,4.911171035079974e-01
	-2.451913094490020e-05,-2.794927386665534e-04
	3.465753789771852e-04,1.186811084930950e-04
276		5.754399373371517e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-1.643015569651294e-02,4.810142579482798e-01
	-2.457416920518233e-05,-2.857569526281240e-04
	3.465682922433163e-04,1.214770511187955e-04
277		5.888436553555836e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-1.181109619245470e-02,4.710739427847877e-01
	-2.462696532235405e-05,-2.921716222743564e-04
	3.465614908353185e-04,1.243375377747883e-04
278		6.025595860743522e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-7.381378888487223e-03,4.612965046453871e-01
	-2.467760146083082e-05,-2.987402128937598e-04
	3.465549641457361e-04,1.272640769143193e-04
279		6.165950018614764e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	-3.134009623121647e-03,4.516820580363066e-01
	-2.472615759808387e-05,-3.054662677488808e-04
	3.465487018431627e-04,1.302582124782164e-04
280		6.309573444801873e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	9.378126388173748e-04,4.422305011101699e-01
	-2.477271151114511e-05,-3.123534101342529e-04
	3.465426938737775e-04,1.333215246906724e-04
281		6.456542290346495e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	4.840695320861719e-03,4.329415307930184e-01
	-2.481733877129908e-05,-3.194053454709119e-04
	3.465369304618286e-04,1.364556308748568e-04
282		6.606934480075898e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	8.581052399722419e-03,4.238146572681098e-01
	-2.486011274621310e-05,-3.266258634383668e-04
	3.465314021091517e-04,1.396621862889356e-04
283		6.760829753919754e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	1.216510515968110e-02,4.148492178182648e-01
	-2.490110460880990e-05,-3.340188401448528e-04
	3.465260995938169e-04,1.429428849832456e-04
284		6.918309709189300e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	1.559888346841395e-02,4.060443900299167e-01
	-2.494038335210943e-05,-3.415882403374122e-04
	3.465210139679999e-04,1.462994606785311e-04
285		7.079457843841312e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	1.888822752485583e-02,3.973992043678173e-01
	-2.497801580947132e-05,-3.493381196525576e-04
	3.465161365551511e-04,1.497336876662544e-04
286		7.244359600749832e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	2.203879002110585e-02,3.889125561296558e-01
	-2.501406667957995e-05,-3.572726269090293e-04
	3.465114589465478e-04,1.532473817310927e-04
287		7.413102413009105e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	2.505603867040791e-02,3.805832167932375e-01
	-2.504859855562550e-05,-3.653960064438497e-04
	3.465069729972943e-04,1.568424010962090e-04
288		7.585775750291765e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	2.794525905585031e-02,3.724098447704691e-01
	-2.508167195816123e-05,-3.737126004929676e-04
	3.465026708218392e-04,1.605206473918331e-04
289		7.762471166286843e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	3.071155775735463e-02,3.643909955838028e-01
	-2.511334537115020e-05,-3.822268516178548e-04
	3.464985447890770e-04,1.642840666476695e-04
290		7.943282347242739e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	3.335986571526937e-02,3.565251314818445e-01
	-2.514367528073821e-05,-3.909433051796342e-04
	3.464945875170777e-04,1.681346503094401e-04
291		8.128305161640914e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
	3.589494179772879e-02,3.488106305123489e-01
	-2.517271621636394e-05,-3.998666118619773e-04
	3.464907918675092e-04,1.720744362803564e-04
292		8.317637711026629e+09,1.099168575495125e-311
	0.000000000000000e+00,0.000000000000000e+00
	1.000000000000000e+00,0.000000000000000e+00
